Player,Tm,PTS,Points_Running_Avg,player_points_line,Date
Jaren Jackson Jr.,MEM,26.0,21.675,26.5,2024-01-20
Jaren Jackson Jr.,MEM,27.0,21.805,26.5,2024-01-22
Jaren Jackson Jr.,MEM,15.0,21.643,25.5,2024-01-24
Jaren Jackson Jr.,MEM,30.0,21.837,26.5,2024-01-26
Jaren Jackson Jr.,MEM,25.0,21.909,31.5,2024-01-28
Jaren Jackson Jr.,MEM,22.0,21.911,27.5,2024-01-29
Marcus Smart,MEM,12.0,13.4,11.5,2023-12-31
Marcus Smart,MEM,5.0,12.875,13.5,2024-01-02
Marcus Smart,MEM,29.0,13.389,11.5,2024-01-05
Vince Williams Jr.,MEM,5.0,7.0,7.5,2023-12-23
Vince Williams Jr.,MEM,10.0,9.167,12.5,2024-01-18
Vince Williams Jr.,MEM,14.0,9.538,11.5,2024-01-20
Vince Williams Jr.,MEM,18.0,10.143,12.5,2024-01-22
Vince Williams Jr.,MEM,25.0,11.133,12.5,2024-01-24
Vince Williams Jr.,MEM,11.0,11.125,13.5,2024-01-26
Vince Williams Jr.,MEM,20.0,11.647,14.5,2024-01-28
Santi Aldama,MEM,16.0,13.2,12.5,2024-01-29
Luke Kennard,MEM,18.0,12.833,12.5,2024-01-18
Luke Kennard,MEM,14.0,13.0,13.5,2024-01-20
Luke Kennard,MEM,19.0,13.75,14.5,2024-01-22
Luke Kennard,MEM,15.0,13.889,14.5,2024-01-26
Bismack Biyombo,MEM,8.0,6.45,,2023-12-23
Bam Adebayo,MIA,18.0,22.0,21.5,2023-12-20
Bam Adebayo,MIA,18.0,21.789,22.5,2023-12-22
Bam Adebayo,MIA,26.0,22.0,22.5,2023-12-25
Bam Adebayo,MIA,17.0,21.762,22.5,2023-12-28
Bam Adebayo,MIA,21.0,22.0,22.5,2024-01-01
Bam Adebayo,MIA,15.0,21.708,22.5,2024-01-03
Bam Adebayo,MIA,28.0,21.96,21.5,2024-01-05
Bam Adebayo,MIA,22.0,21.962,23.5,2024-01-08
Bam Adebayo,MIA,25.0,22.074,22.5,2024-01-10
Bam Adebayo,MIA,16.0,21.548,22.5,2024-01-17
Bam Adebayo,MIA,21.0,21.531,22.5,2024-01-19
Bam Adebayo,MIA,22.0,21.545,20.5,2024-01-21
Bam Adebayo,MIA,15.0,21.353,20.5,2024-01-24
Bam Adebayo,MIA,19.0,21.286,19.5,2024-01-25
Bam Adebayo,MIA,12.0,21.028,20.5,2024-01-27
Bam Adebayo,MIA,8.0,20.676,19.5,2024-01-29
Jimmy Butler,MIA,16.0,21.154,22.5,2024-01-17
Jimmy Butler,MIA,25.0,21.296,23.5,2024-01-19
Jimmy Butler,MIA,15.0,21.071,20.5,2024-01-21
Jimmy Butler,MIA,28.0,20.968,17.5,2024-01-27
Jimmy Butler,MIA,26.0,21.125,20.5,2024-01-29
Tyler Herro,MIA,28.0,23.6,21.5,2023-12-20
Tyler Herro,MIA,30.0,24.182,24.5,2023-12-22
Tyler Herro,MIA,22.0,24.0,22.5,2023-12-25
Tyler Herro,MIA,26.0,24.154,24.5,2023-12-28
Tyler Herro,MIA,12.0,23.4,23.5,2024-01-01
Tyler Herro,MIA,21.0,23.25,23.5,2024-01-03
Tyler Herro,MIA,9.0,22.412,23.5,2024-01-05
Tyler Herro,MIA,28.0,22.722,22.5,2024-01-08
Tyler Herro,MIA,17.0,22.421,23.5,2024-01-10
Tyler Herro,MIA,16.0,22.364,22.5,2024-01-17
Tyler Herro,MIA,25.0,22.478,22.5,2024-01-19
Tyler Herro,MIA,12.0,22.042,21.5,2024-01-21
Tyler Herro,MIA,18.0,21.88,20.5,2024-01-24
Tyler Herro,MIA,18.0,21.63,18.5,2024-01-27
Tyler Herro,MIA,17.0,21.464,19.5,2024-01-29
Jaime Jaquez Jr.,MIA,15.0,15.444,16.5,2024-01-01
Jaime Jaquez Jr.,MIA,16.0,15.5,16.5,2024-01-03
Jaime Jaquez Jr.,MIA,10.0,15.0,15.5,2024-01-05
Jaime Jaquez Jr.,MIA,14.0,14.917,15.5,2024-01-08
Jaime Jaquez Jr.,MIA,21.0,15.385,15.5,2024-01-10
Kyle Lowry,MIA,3.0,9.538,8.5,2023-12-20
Kyle Lowry,MIA,3.0,9.296,8.5,2023-12-22
Kyle Lowry,MIA,12.0,9.393,6.5,2023-12-25
Kyle Lowry,MIA,10.0,9.367,8.5,2024-01-03
Kyle Lowry,MIA,6.0,9.156,7.5,2024-01-08
Kyle Lowry,MIA,4.0,8.543,6.5,2024-01-17
Caleb Martin,MIA,1.0,12.1,9.5,2023-12-25
Damian Lillard,MIL,40.0,26.32,26.5,2023-12-19
Damian Lillard,MIL,19.0,25.963,25.5,2023-12-23
Damian Lillard,MIL,32.0,26.179,24.5,2023-12-25
Damian Lillard,MIL,31.0,25.867,23.5,2023-12-29
Damian Lillard,MIL,13.0,25.452,25.5,2024-01-01
Damian Lillard,MIL,23.0,25.375,26.5,2024-01-03
Damian Lillard,MIL,18.0,25.147,25.5,2024-01-06
Damian Lillard,MIL,21.0,25.029,24.5,2024-01-11
Damian Lillard,MIL,27.0,25.083,25.5,2024-01-13
Damian Lillard,MIL,29.0,25.189,26.5,2024-01-14
Damian Lillard,MIL,17.0,24.974,23.5,2024-01-17
Damian Lillard,MIL,45.0,25.487,24.5,2024-01-20
Damian Lillard,MIL,17.0,25.275,26.5,2024-01-22
Damian Lillard,MIL,28.0,25.341,25.5,2024-01-24
Damian Lillard,MIL,22.0,25.262,25.5,2024-01-26
Damian Lillard,MIL,26.0,25.279,29.5,2024-01-27
Damian Lillard,MIL,18.0,25.114,25.5,2024-01-29
Giannis Antetokounmpo,MIL,11.0,30.615,32.5,2023-12-19
Giannis Antetokounmpo,MIL,37.0,30.852,31.5,2023-12-21
Giannis Antetokounmpo,MIL,28.0,30.75,31.5,2023-12-23
Giannis Antetokounmpo,MIL,32.0,30.793,31.5,2023-12-25
Giannis Antetokounmpo,MIL,32.0,30.833,31.5,2023-12-27
Giannis Antetokounmpo,MIL,34.0,30.935,31.5,2023-12-29
Giannis Antetokounmpo,MIL,30.0,30.906,35.5,2024-01-01
Giannis Antetokounmpo,MIL,26.0,30.758,36.5,2024-01-03
Giannis Antetokounmpo,MIL,44.0,31.147,34.5,2024-01-04
Giannis Antetokounmpo,MIL,48.0,31.629,31.5,2024-01-06
Giannis Antetokounmpo,MIL,25.0,31.444,35.5,2024-01-08
Giannis Antetokounmpo,MIL,24.0,31.243,32.5,2024-01-11
Giannis Antetokounmpo,MIL,33.0,31.289,33.5,2024-01-13
Giannis Antetokounmpo,MIL,27.0,31.179,34.5,2024-01-14
Giannis Antetokounmpo,MIL,31.0,31.175,32.5,2024-01-20
Giannis Antetokounmpo,MIL,31.0,31.171,32.5,2024-01-22
Giannis Antetokounmpo,MIL,35.0,31.262,32.5,2024-01-24
Giannis Antetokounmpo,MIL,22.0,31.047,31.5,2024-01-26
Giannis Antetokounmpo,MIL,30.0,31.023,33.5,2024-01-27
Giannis Antetokounmpo,MIL,29.0,30.978,31.5,2024-01-29
Brook Lopez,MIL,14.0,13.259,12.5,2023-12-19
Brook Lopez,MIL,5.0,13.0,13.5,2023-12-23
Brook Lopez,MIL,14.0,13.033,12.5,2023-12-25
Brook Lopez,MIL,9.0,12.562,12.5,2023-12-29
Brook Lopez,MIL,21.0,12.818,12.5,2024-01-01
Brook Lopez,MIL,16.0,12.912,13.5,2024-01-03
Brook Lopez,MIL,7.0,12.639,12.5,2024-01-06
Brook Lopez,MIL,13.0,12.649,15.5,2024-01-08
Brook Lopez,MIL,15.0,12.711,12.5,2024-01-11
Brook Lopez,MIL,11.0,12.667,13.5,2024-01-13
Brook Lopez,MIL,17.0,12.775,13.5,2024-01-14
Brook Lopez,MIL,11.0,12.732,12.5,2024-01-17
Brook Lopez,MIL,19.0,12.881,12.5,2024-01-20
Brook Lopez,MIL,15.0,12.93,13.5,2024-01-22
Brook Lopez,MIL,8.0,12.818,12.5,2024-01-24
Brook Lopez,MIL,11.0,12.778,12.5,2024-01-26
Brook Lopez,MIL,24.0,13.022,13.5,2024-01-27
Brook Lopez,MIL,19.0,13.149,11.5,2024-01-29
Malik Beasley,MIL,19.0,11.889,8.5,2023-12-23
Malik Beasley,MIL,0.0,11.464,10.5,2023-12-25
Malik Beasley,MIL,15.0,11.767,8.5,2023-12-29
Malik Beasley,MIL,12.0,11.774,11.5,2024-01-01
Malik Beasley,MIL,8.0,11.656,11.5,2024-01-03
Malik Beasley,MIL,3.0,11.353,9.5,2024-01-06
Malik Beasley,MIL,16.0,11.639,8.5,2024-01-11
Malik Beasley,MIL,11.0,11.622,10.5,2024-01-13
Malik Beasley,MIL,23.0,11.921,11.5,2024-01-14
Malik Beasley,MIL,2.0,11.667,10.5,2024-01-17
Malik Beasley,MIL,11.0,11.65,10.5,2024-01-20
Malik Beasley,MIL,13.0,11.683,10.5,2024-01-22
Malik Beasley,MIL,9.0,11.619,10.5,2024-01-24
Malik Beasley,MIL,3.0,11.419,9.5,2024-01-26
Malik Beasley,MIL,8.0,11.341,10.5,2024-01-27
Malik Beasley,MIL,5.0,11.2,8.5,2024-01-29
Khris Middleton,MIL,17.0,13.045,15.5,2023-12-19
Khris Middleton,MIL,20.0,13.375,14.5,2023-12-23
Khris Middleton,MIL,24.0,13.8,16.5,2023-12-25
Khris Middleton,MIL,13.0,14.259,17.5,2023-12-29
Khris Middleton,MIL,21.0,14.5,18.5,2024-01-01
Khris Middleton,MIL,19.0,14.655,18.5,2024-01-03
Khris Middleton,MIL,10.0,14.419,15.5,2024-01-06
Khris Middleton,MIL,23.0,14.688,19.5,2024-01-08
Khris Middleton,MIL,5.0,14.394,15.5,2024-01-11
Khris Middleton,MIL,24.0,14.676,16.5,2024-01-13
Khris Middleton,MIL,2.0,14.314,16.5,2024-01-17
Khris Middleton,MIL,17.0,14.389,15.5,2024-01-20
Khris Middleton,MIL,26.0,14.703,17.5,2024-01-22
Khris Middleton,MIL,24.0,14.947,15.5,2024-01-24
Khris Middleton,MIL,14.0,14.923,17.5,2024-01-26
Khris Middleton,MIL,14.0,14.9,16.5,2024-01-29
Anthony Edwards,MIN,27.0,24.696,26.5,2023-12-20
Anthony Edwards,MIN,27.0,24.792,26.5,2023-12-21
Anthony Edwards,MIN,34.0,25.16,29.5,2023-12-23
Anthony Edwards,MIN,25.0,25.154,28.5,2023-12-26
Anthony Edwards,MIN,31.0,26.036,28.5,2023-12-30
Anthony Edwards,MIN,35.0,26.345,29.5,2024-01-01
Anthony Edwards,MIN,35.0,26.633,28.5,2024-01-03
Anthony Edwards,MIN,24.0,26.548,29.5,2024-01-05
Anthony Edwards,MIN,36.0,26.844,30.5,2024-01-07
Anthony Edwards,MIN,6.0,26.212,30.5,2024-01-09
Anthony Edwards,MIN,29.0,26.294,27.5,2024-01-10
Anthony Edwards,MIN,9.0,25.8,30.5,2024-01-12
Anthony Edwards,MIN,33.0,26.0,27.5,2024-01-14
Anthony Edwards,MIN,27.0,26.027,27.5,2024-01-17
Anthony Edwards,MIN,28.0,26.079,25.5,2024-01-18
Anthony Edwards,MIN,19.0,25.897,27.5,2024-01-20
Anthony Edwards,MIN,9.0,25.475,26.5,2024-01-22
Anthony Edwards,MIN,38.0,25.78,,2024-01-24
Anthony Edwards,MIN,32.0,25.884,28.5,2024-01-27
Anthony Edwards,MIN,27.0,25.909,27.5,2024-01-29
Rudy Gobert,MIN,8.0,12.385,11.5,2023-12-20
Rudy Gobert,MIN,21.0,12.786,14.5,2023-12-23
Rudy Gobert,MIN,10.0,12.844,13.5,2024-01-01
Rudy Gobert,MIN,5.0,12.606,13.5,2024-01-03
Rudy Gobert,MIN,13.0,12.618,12.5,2024-01-05
Rudy Gobert,MIN,9.0,12.514,13.5,2024-01-07
Rudy Gobert,MIN,21.0,12.75,12.5,2024-01-09
Rudy Gobert,MIN,24.0,13.054,13.5,2024-01-12
Rudy Gobert,MIN,17.0,13.35,14.5,2024-01-18
Rudy Gobert,MIN,7.0,13.195,15.5,2024-01-20
Rudy Gobert,MIN,13.0,13.19,14.5,2024-01-22
Rudy Gobert,MIN,19.0,13.326,,2024-01-24
Rudy Gobert,MIN,10.0,13.25,14.5,2024-01-25
Rudy Gobert,MIN,19.0,13.378,13.5,2024-01-27
Rudy Gobert,MIN,12.0,13.348,14.5,2024-01-29
Karl-Anthony Towns,MIN,23.0,22.231,19.5,2023-12-20
Karl-Anthony Towns,MIN,21.0,22.185,21.5,2023-12-21
Karl-Anthony Towns,MIN,16.0,21.964,21.5,2023-12-26
Karl-Anthony Towns,MIN,10.0,21.552,21.5,2023-12-28
Karl-Anthony Towns,MIN,9.0,21.133,20.5,2023-12-30
Karl-Anthony Towns,MIN,29.0,21.387,19.5,2024-01-01
Karl-Anthony Towns,MIN,22.0,21.406,21.5,2024-01-03
Karl-Anthony Towns,MIN,22.0,21.424,21.5,2024-01-05
Karl-Anthony Towns,MIN,24.0,21.5,22.5,2024-01-07
Karl-Anthony Towns,MIN,28.0,21.686,21.5,2024-01-09
Karl-Anthony Towns,MIN,14.0,21.625,21.5,2024-01-18
Karl-Anthony Towns,MIN,19.0,21.561,21.5,2024-01-20
Karl-Anthony Towns,MIN,62.0,22.524,21.5,2024-01-22
Karl-Anthony Towns,MIN,27.0,22.628,23.5,2024-01-24
Karl-Anthony Towns,MIN,27.0,22.727,24.5,2024-01-25
Karl-Anthony Towns,MIN,19.0,22.644,25.5,2024-01-27
Karl-Anthony Towns,MIN,21.0,22.609,23.5,2024-01-29
Mike Conley,MIN,9.0,11.269,11.5,2023-12-20
Mike Conley,MIN,12.0,11.464,13.5,2023-12-23
Mike Conley,MIN,17.0,11.655,10.5,2023-12-26
Mike Conley,MIN,5.0,11.5,12.5,2024-01-01
Mike Conley,MIN,7.0,11.364,11.5,2024-01-03
Mike Conley,MIN,8.0,11.265,10.5,2024-01-05
Mike Conley,MIN,9.0,11.2,10.5,2024-01-07
Mike Conley,MIN,11.0,11.194,10.5,2024-01-09
Mike Conley,MIN,3.0,10.878,9.5,2024-01-20
Mike Conley,MIN,10.0,10.857,9.5,2024-01-25
Jaden McDaniels,MIN,20.0,10.941,13.5,2023-12-23
Jaden McDaniels,MIN,8.0,10.476,11.5,2024-01-01
Jaden McDaniels,MIN,11.0,10.5,11.5,2024-01-03
