Player,team,Rk,G,Date,Age,Tm,,Opp,,GS,MP,FG,FGA,FG%,3P,3PA,3P%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS,GmSc,+/-
Pat Connaughton,MIL,50,44,2024-02-04,31-029,MIL,@,UTA,L (-15),0,18:23,0,0,,0,0,,1,4,.250,1,3,4,1,2,0,1,1,1,2.7,+11
Pat Connaughton,MIL,51,45,2024-02-06,31-031,MIL,@,PHO,L (-8),1,32:15,4,6,.667,3,5,.600,1,2,.500,0,6,6,6,0,0,0,4,12,13.4,-15
Pat Connaughton,MIL,52,46,2024-02-08,31-033,MIL,,MIN,L (-24),1,37:17,4,6,.667,1,2,.500,0,0,,1,1,2,9,0,1,4,2,9,9.6,-12
Pat Connaughton,MIL,53,47,2024-02-09,31-034,MIL,,CHO,W (+36),0,15:42,2,3,.667,1,2,.500,0,0,,2,4,6,1,0,0,1,0,5,6.0,+9
Anthony Edwards,MIN,1,1,2023-10-25,22-081,MIN,@,TOR,L (-3),1,38:18,8,27,.296,4,7,.571,6,6,1.000,5,9,14,1,0,0,2,1,26,14.8,0
Anthony Edwards,MIN,2,2,2023-10-28,22-084,MIN,,MIA,W (+16),1,33:22,7,15,.467,3,5,.600,2,2,1.000,0,2,2,7,0,0,2,3,19,13.6,+21
Anthony Edwards,MIN,3,3,2023-10-30,22-086,MIN,@,ATL,L (-14),1,37:47,13,21,.619,5,8,.625,0,1,.000,0,5,5,7,1,0,5,4,31,21.9,-9
Anthony Edwards,MIN,4,4,2023-11-01,22-088,MIN,,DEN,W (+21),1,31:50,8,16,.500,1,4,.250,7,8,.875,0,2,2,1,2,0,4,1,24,14.5,+11
Anthony Edwards,MIN,5,5,2023-11-04,22-091,MIN,,UTA,W (+28),1,35:44,13,19,.684,2,4,.500,3,5,.600,0,8,8,6,1,0,6,0,31,23.7,+27
Anthony Edwards,MIN,6,6,2023-11-06,22-093,MIN,,BOS,W (+5),1,38:08,15,25,.600,2,8,.250,6,7,.857,0,9,9,7,1,0,3,5,38,29.7,+18
Anthony Edwards,MIN,7,7,2023-11-08,22-095,MIN,,NOP,W (+21),1,33:04,10,22,.455,2,8,.250,4,5,.800,0,3,3,8,3,2,3,1,26,21.7,+35
Anthony Edwards,MIN,8,8,2023-11-10,22-097,MIN,@,SAS,W (+7),1,37:07,9,21,.429,2,8,.250,8,11,.727,2,5,7,5,2,1,4,1,28,20.4,+3
Anthony Edwards,MIN,9,9,2023-11-12,22-099,MIN,@,GSW,W (+6),1,37:46,11,27,.407,1,9,.111,10,10,1.000,1,5,6,7,2,0,4,0,33,23.6,+15
Anthony Edwards,MIN,10,10,2023-11-14,22-101,MIN,@,GSW,W (+3),1,36:18,7,16,.438,3,6,.500,3,5,.600,0,4,4,4,3,0,5,1,20,12.4,-9
Anthony Edwards,MIN,11,11,2023-11-15,22-102,MIN,@,PHO,L (-18),1,30:31,4,16,.250,1,3,.333,4,4,1.000,1,3,4,4,1,1,1,0,13,8.5,-29
Anthony Edwards,MIN,12,12,2023-11-18,22-105,MIN,@,NOP,W (+1),1,30:08,9,19,.474,5,10,.500,0,0,,0,3,3,4,0,0,3,6,23,11.6,+13
Anthony Edwards,MIN,13,13,2023-11-20,22-107,MIN,,NYK,W (+17),1,39:08,9,21,.429,1,6,.167,4,4,1.000,2,8,10,5,2,0,3,1,23,17.8,+9
Anthony Edwards,MIN,14,14,2023-11-22,22-109,MIN,,PHI,W (+13),1,35:48,11,22,.500,5,9,.556,4,4,1.000,2,4,6,6,2,0,2,2,31,26.0,+19
Anthony Edwards,MIN,15,15,2023-11-24,22-111,MIN,,SAC,L (-13),1,39:32,8,21,.381,2,9,.222,17,18,.944,0,7,7,5,2,2,4,2,35,27.3,+5
Anthony Edwards,MIN,16,16,2023-11-26,22-113,MIN,@,MEM,W (+22),1,33:59,8,14,.571,1,4,.250,7,7,1.000,0,5,5,7,0,1,2,3,24,21.3,+23
Anthony Edwards,MIN,17,17,2023-11-28,22-115,MIN,,OKC,W (+3),1,28:01,7,16,.438,3,6,.500,4,6,.667,0,5,5,1,0,1,2,2,21,11.9,0
Anthony Edwards,MIN,18,,2023-11-30,22-117,MIN,,UTA,W (+11),Inactive
Anthony Edwards,MIN,19,,2023-12-02,22-119,MIN,@,CHO,W (+6),Inactive
Anthony Edwards,MIN,20,18,2023-12-06,22-123,MIN,,SAS,W (+8),1,36:53,4,17,.235,2,5,.400,7,8,.875,1,6,7,6,1,1,3,2,17,10.9,+14
Anthony Edwards,MIN,21,19,2023-12-08,22-125,MIN,@,MEM,W (+24),1,3:43,0,1,.000,0,0,,0,0,,0,0,0,1,0,0,0,0,0,0.0,-3
Anthony Edwards,MIN,22,,2023-12-11,22-128,MIN,@,NOP,L (-14),Inactive
Anthony Edwards,MIN,23,20,2023-12-14,22-131,MIN,@,DAL,W (+18),1,34:34,3,19,.158,0,3,.000,3,6,.500,1,1,2,11,2,0,5,2,9,0.6,+20
Anthony Edwards,MIN,24,21,2023-12-16,22-133,MIN,,IND,W (+18),1,33:38,14,23,.609,7,10,.700,2,2,1.000,0,2,2,4,3,0,4,3,37,27.7,+17
Anthony Edwards,MIN,25,22,2023-12-18,22-135,MIN,@,MIA,W (+4),1,39:59,13,25,.520,2,9,.222,4,4,1.000,0,8,8,5,3,2,1,1,32,28.6,+6
Anthony Edwards,MIN,26,23,2023-12-20,22-137,MIN,@,PHI,L (-14),1,36:16,9,20,.450,2,6,.333,7,8,.875,1,6,7,5,0,0,1,2,27,20.4,-10
Anthony Edwards,MIN,27,24,2023-12-21,22-138,MIN,,LAL,W (+7),1,38:18,9,19,.474,2,6,.333,7,8,.875,0,7,7,5,3,1,5,0,27,21.2,+2
Anthony Edwards,MIN,28,25,2023-12-23,22-140,MIN,@,SAC,W (+12),1,39:05,13,27,.481,3,12,.250,5,5,1.000,0,5,5,10,1,1,5,1,34,25.1,+8
Anthony Edwards,MIN,29,26,2023-12-26,22-143,MIN,@,OKC,L (-23),1,34:06,7,16,.438,2,5,.400,9,13,.692,1,6,7,6,1,0,4,3,25,17.5,-16
Anthony Edwards,MIN,30,27,2023-12-28,22-145,MIN,,DAL,W (+8),1,37:52,12,23,.522,6,11,.545,14,18,.778,0,3,3,4,3,1,6,2,44,31.7,+11
Anthony Edwards,MIN,31,28,2023-12-30,22-147,MIN,,LAL,W (+2),1,38:09,10,23,.435,2,8,.250,9,11,.818,0,3,3,3,0,3,3,3,31,19.0,+8
Anthony Edwards,MIN,32,29,2024-01-01,22-149,MIN,@,NYK,L (-6),1,37:31,11,21,.524,4,9,.444,9,10,.900,0,4,4,2,0,2,4,1,35,23.9,+2
Anthony Edwards,MIN,33,30,2024-01-03,22-151,MIN,,NOP,L (-11),1,37:04,11,22,.500,4,7,.571,9,10,.900,2,2,4,5,1,1,6,1,35,24.4,-15
Anthony Edwards,MIN,34,31,2024-01-05,22-153,MIN,@,HOU,W (+27),1,32:33,8,17,.471,2,5,.400,6,6,1.000,0,3,3,5,2,0,5,2,24,15.9,+14
Anthony Edwards,MIN,35,32,2024-01-07,22-155,MIN,@,DAL,L (-7),1,36:55,14,27,.519,3,6,.500,5,7,.714,5,5,10,3,3,1,2,3,36,29.5,-5
Anthony Edwards,MIN,36,33,2024-01-09,22-157,MIN,@,ORL,W (+21),1,25:37,2,7,.286,0,2,.000,2,3,.667,1,3,4,3,0,0,5,3,6,-1.0,+1
Anthony Edwards,MIN,37,34,2024-01-10,22-158,MIN,@,BOS,L (-7),1,45:43,11,25,.440,3,6,.500,4,4,1.000,0,6,6,3,0,0,5,1,29,14.4,-1
Anthony Edwards,MIN,38,35,2024-01-12,22-160,MIN,,POR,W (+23),1,27:18,4,9,.444,0,3,.000,1,2,.500,0,3,3,6,1,1,0,2,9,9.9,+41
Anthony Edwards,MIN,39,36,2024-01-14,22-162,MIN,,LAC,W (+4),1,38:13,10,16,.625,2,4,.500,11,12,.917,1,8,9,6,2,0,5,1,33,29.3,+13
Anthony Edwards,MIN,40,37,2024-01-17,22-165,MIN,@,DET,W (+7),1,33:29,10,24,.417,3,8,.375,4,4,1.000,0,5,5,8,0,0,3,3,27,17.1,+5
Anthony Edwards,MIN,41,38,2024-01-18,22-166,MIN,,MEM,W (+15),1,34:27,11,19,.579,1,6,.167,5,6,.833,0,5,5,5,1,0,3,2,28,20.9,+10
Anthony Edwards,MIN,42,39,2024-01-20,22-168,MIN,,OKC,L (-5),1,38:00,6,10,.600,1,3,.333,6,10,.600,0,5,5,5,0,0,5,2,19,12.0,-13
Anthony Edwards,MIN,43,40,2024-01-22,22-170,MIN,,CHO,L (-3),1,36:38,3,11,.273,1,5,.200,2,2,1.000,0,5,5,11,0,0,1,1,9,10.3,+7
Anthony Edwards,MIN,44,41,2024-01-24,22-172,MIN,@,WAS,W (+11),1,34:02,11,28,.393,3,10,.300,13,14,.929,1,2,3,5,1,0,4,4,38,22.6,+8
Anthony Edwards,MIN,45,42,2024-01-25,22-173,MIN,@,BRK,W (+2),1,35:41,8,23,.348,3,7,.429,5,6,.833,0,1,1,3,1,0,3,3,24,9.9,-5
Anthony Edwards,MIN,46,43,2024-01-27,22-175,MIN,@,SAS,L (-1),1,38:24,12,18,.667,6,8,.750,2,4,.500,1,5,6,12,1,0,4,0,32,31.0,+7
Anthony Edwards,MIN,47,44,2024-01-29,22-177,MIN,@,OKC,W (+6),1,40:22,10,20,.500,3,5,.600,4,4,1.000,0,4,4,4,1,0,4,4,27,16.4,-1
Anthony Edwards,MIN,48,45,2024-01-31,22-179,MIN,,DAL,W (+34),1,29:56,3,5,.600,1,2,.500,2,2,1.000,0,5,5,5,0,0,2,1,9,9.3,+18
Anthony Edwards,MIN,49,46,2024-02-02,22-181,MIN,,ORL,L (-2),1,35:28,9,18,.500,2,8,.250,2,3,.667,0,1,1,5,1,0,3,1,22,14.0,+6
Anthony Edwards,MIN,50,47,2024-02-04,22-183,MIN,,HOU,W (+21),1,33:30,11,22,.500,4,8,.500,6,8,.750,1,5,6,1,1,1,4,3,32,19.6,+27
Anthony Edwards,MIN,51,48,2024-02-06,22-185,MIN,@,CHI,L (-6),1,43:33,12,26,.462,5,9,.556,9,11,.818,0,12,12,5,2,1,5,5,38,26.6,-4
Anthony Edwards,MIN,52,49,2024-02-08,22-187,MIN,@,MIL,W (+24),1,35:39,9,20,.450,4,11,.364,4,6,.667,0,3,3,9,1,0,0,3,26,21.8,+16
Rudy Gobert,MIN,1,1,2023-10-25,31-121,MIN,@,TOR,L (-3),1,32:00,6,12,.500,0,0,,3,5,.600,5,8,13,1,2,4,2,3,15,16.4,-11
Rudy Gobert,MIN,2,2,2023-10-28,31-124,MIN,,MIA,W (+16),1,30:48,7,9,.778,0,0,,0,0,,4,10,14,1,1,0,2,1,14,15.6,+14
Rudy Gobert,MIN,3,3,2023-10-30,31-126,MIN,@,ATL,L (-14),1,30:41,3,7,.429,0,0,,8,11,.727,6,7,13,1,1,2,0,2,14,17.7,-13
Rudy Gobert,MIN,4,4,2023-11-01,31-128,MIN,,DEN,W (+21),1,32:23,0,7,.000,0,0,,4,4,1.000,2,10,12,1,1,2,1,3,4,4.4,+15
Rudy Gobert,MIN,5,5,2023-11-04,31-131,MIN,,UTA,W (+28),1,28:30,5,10,.500,0,0,,1,2,.500,4,6,10,1,0,4,1,3,11,11.5,+10
Rudy Gobert,MIN,6,6,2023-11-06,31-133,MIN,,BOS,W (+5),1,40:45,6,6,1.000,0,0,,2,11,.182,2,10,12,1,0,1,2,4,14,10.8,+24
Rudy Gobert,MIN,7,7,2023-11-08,31-135,MIN,,NOP,W (+21),1,32:16,4,5,.800,0,0,,9,12,.750,5,16,21,1,0,2,4,2,17,19.5,+24
Rudy Gobert,MIN,8,8,2023-11-10,31-137,MIN,@,SAS,W (+7),1,33:44,5,10,.500,0,0,,1,1,1.000,4,6,10,1,1,0,1,3,11,10.1,+1
Rudy Gobert,MIN,9,9,2023-11-12,31-139,MIN,@,GSW,W (+6),1,35:13,4,7,.571,0,0,,2,8,.250,4,6,10,3,1,5,2,3,10,12.3,-1
Rudy Gobert,MIN,10,10,2023-11-14,31-141,MIN,@,GSW,W (+3),1,35:13,2,8,.250,0,0,,5,6,.833,6,7,13,2,0,3,2,4,9,10.0,+8
Rudy Gobert,MIN,11,11,2023-11-15,31-142,MIN,@,PHO,L (-18),1,24:52,2,5,.400,0,0,,0,0,,4,4,8,2,1,2,2,2,4,6.3,-25
Rudy Gobert,MIN,12,12,2023-11-18,31-145,MIN,@,NOP,W (+1),1,34:07,5,7,.714,0,0,,7,10,.700,2,9,11,1,2,1,1,2,17,18.6,-7
Rudy Gobert,MIN,13,13,2023-11-20,31-147,MIN,,NYK,W (+17),1,26:23,7,7,1.000,0,0,,2,7,.286,3,4,7,1,0,2,1,2,16,15.5,+16
Rudy Gobert,MIN,14,14,2023-11-22,31-149,MIN,,PHI,W (+13),1,31:12,6,8,.750,0,0,,1,2,.500,3,8,11,3,0,3,2,3,13,14.9,+1
Rudy Gobert,MIN,15,15,2023-11-24,31-151,MIN,,SAC,L (-13),1,35:30,5,8,.625,0,0,,2,2,1.000,3,8,11,0,0,2,3,5,12,9.3,+4
Rudy Gobert,MIN,16,16,2023-11-26,31-153,MIN,@,MEM,W (+22),1,25:25,5,7,.714,0,0,,3,4,.750,1,3,4,0,0,2,2,5,13,8.7,+16
Rudy Gobert,MIN,17,17,2023-11-28,31-155,MIN,,OKC,W (+3),1,36:12,6,10,.600,0,0,,5,6,.833,6,10,16,0,1,4,1,1,17,21.6,-1
Rudy Gobert,MIN,18,18,2023-11-30,31-157,MIN,,UTA,W (+11),1,37:28,6,11,.545,0,0,,3,4,.750,3,10,13,0,0,3,0,4,15,14.9,+15
Rudy Gobert,MIN,19,19,2023-12-02,31-159,MIN,@,CHO,W (+6),1,39:18,10,12,.833,0,0,,6,9,.667,2,10,12,0,0,3,1,1,26,25.5,+10
Rudy Gobert,MIN,20,20,2023-12-06,31-163,MIN,,SAS,W (+8),1,30:12,7,8,.875,0,0,,2,2,1.000,5,15,20,2,0,2,1,3,16,21.8,+31
Rudy Gobert,MIN,21,21,2023-12-08,31-165,MIN,@,MEM,W (+24),1,35:48,6,9,.667,0,0,,4,4,1.000,9,11,20,1,1,6,2,4,16,24.0,+25
Rudy Gobert,MIN,22,22,2023-12-11,31-168,MIN,@,NOP,L (-14),1,25:27,4,8,.500,0,0,,0,0,,2,6,8,0,0,2,2,4,8,5.0,-20
Rudy Gobert,MIN,23,23,2023-12-14,31-171,MIN,@,DAL,W (+18),1,29:56,3,4,.750,0,0,,2,6,.333,2,10,12,5,3,1,2,4,8,12.8,+11
Rudy Gobert,MIN,24,24,2023-12-16,31-173,MIN,,IND,W (+18),1,25:10,2,3,.667,0,0,,1,4,.250,2,5,7,1,1,1,2,1,5,5.4,+3
Rudy Gobert,MIN,25,25,2023-12-18,31-175,MIN,@,MIA,W (+4),1,35:17,3,8,.375,0,0,,3,4,.750,3,13,16,2,2,2,1,2,9,13.2,+4
Rudy Gobert,MIN,26,26,2023-12-20,31-177,MIN,@,PHI,L (-14),1,24:12,3,4,.750,0,0,,2,2,1.000,2,7,9,1,2,0,0,4,8,11.0,+6
Rudy Gobert,MIN,27,27,2023-12-21,31-178,MIN,,LAL,W (+7),1,37:22,6,11,.545,0,0,,3,6,.500,5,8,13,3,1,3,2,3,15,16.4,-1
Rudy Gobert,MIN,28,28,2023-12-23,31-180,MIN,@,SAC,W (+12),1,39:13,10,13,.769,0,0,,1,2,.500,6,11,17,1,0,2,1,3,21,22.9,+27
Rudy Gobert,MIN,29,29,2023-12-26,31-183,MIN,@,OKC,L (-23),1,28:53,2,6,.333,0,1,.000,6,8,.750,0,5,5,0,0,0,1,1,10,5.9,-14
Rudy Gobert,MIN,30,30,2023-12-28,31-185,MIN,,DAL,W (+8),1,37:37,7,7,1.000,0,0,,6,7,.857,2,9,11,2,0,3,2,2,20,22.3,+3
Rudy Gobert,MIN,31,31,2023-12-30,31-187,MIN,,LAL,W (+2),1,37:41,6,7,.857,0,0,,1,1,1.000,4,9,13,0,2,1,4,3,13,13.5,+19
Rudy Gobert,MIN,32,32,2024-01-01,31-189,MIN,@,NYK,L (-6),1,37:48,3,8,.375,0,0,,4,6,.667,2,13,15,1,0,0,1,2,10,9.0,-11
Rudy Gobert,MIN,33,33,2024-01-03,31-191,MIN,,NOP,L (-11),1,23:54,2,3,.667,0,0,,1,2,.500,1,4,5,0,0,1,1,4,5,3.3,-16
Rudy Gobert,MIN,34,34,2024-01-05,31-193,MIN,@,HOU,W (+27),1,32:58,6,7,.857,0,0,,1,3,.333,3,9,12,1,2,2,1,2,13,16.8,+22
Rudy Gobert,MIN,35,35,2024-01-07,31-195,MIN,@,DAL,L (-7),1,34:13,4,9,.444,0,0,,1,4,.250,6,11,17,1,1,0,5,4,9,5.7,+1
Rudy Gobert,MIN,36,36,2024-01-09,31-197,MIN,@,ORL,W (+21),1,33:34,8,10,.800,0,0,,5,6,.833,1,11,12,1,1,3,2,3,21,21.4,+13
Rudy Gobert,MIN,37,,2024-01-10,31-198,MIN,@,BOS,L (-7),Inactive
Rudy Gobert,MIN,38,37,2024-01-12,31-200,MIN,,POR,W (+23),1,28:27,9,11,.818,0,0,,6,8,.750,5,12,17,0,0,2,1,2,24,25.8,+33
Rudy Gobert,MIN,39,38,2024-01-14,31-202,MIN,,LAC,W (+4),1,36:55,4,5,.800,0,0,,7,14,.500,3,15,18,0,0,4,1,4,15,17.1,-1
Rudy Gobert,MIN,40,39,2024-01-17,31-205,MIN,@,DET,W (+7),1,37:39,8,11,.727,0,0,,3,4,.750,5,11,16,2,0,1,1,4,19,20.4,+12
Rudy Gobert,MIN,41,40,2024-01-18,31-206,MIN,,MEM,W (+15),1,38:53,5,10,.500,0,1,.000,7,10,.700,3,7,10,4,0,6,3,3,17,17.8,+20
Rudy Gobert,MIN,42,41,2024-01-20,31-208,MIN,,OKC,L (-5),1,33:22,1,6,.167,0,0,,5,8,.625,4,14,18,2,0,0,2,4,7,6.8,-4
Rudy Gobert,MIN,43,42,2024-01-22,31-210,MIN,,CHO,L (-3),1,39:03,6,6,1.000,0,0,,1,2,.500,2,9,11,1,0,0,0,3,13,14.4,-10
Rudy Gobert,MIN,44,43,2024-01-24,31-212,MIN,@,WAS,W (+11),1,34:44,7,11,.636,0,0,,5,6,.833,7,9,16,1,0,4,0,4,19,23.2,+9
Rudy Gobert,MIN,45,44,2024-01-25,31-213,MIN,@,BRK,W (+2),1,32:44,4,9,.444,0,0,,2,2,1.000,1,12,13,1,1,2,1,3,10,10.5,+3
Rudy Gobert,MIN,46,45,2024-01-27,31-215,MIN,@,SAS,L (-1),1,36:50,8,9,.889,0,0,,3,4,.750,2,5,7,1,1,1,1,4,19,18.2,-4
Rudy Gobert,MIN,47,46,2024-01-29,31-217,MIN,@,OKC,W (+6),1,36:25,6,6,1.000,0,0,,0,1,.000,4,14,18,1,1,1,3,0,12,16.2,+11
Rudy Gobert,MIN,48,47,2024-01-31,31-219,MIN,,DAL,W (+34),1,28:06,5,9,.556,0,0,,7,12,.583,2,4,6,0,0,2,2,4,17,11.1,+18
Rudy Gobert,MIN,49,48,2024-02-02,31-221,MIN,,ORL,L (-2),1,39:05,6,7,.857,0,0,,10,11,.909,3,13,16,2,0,2,1,5,22,24.9,0
Rudy Gobert,MIN,50,49,2024-02-04,31-223,MIN,,HOU,W (+21),1,31:23,7,9,.778,0,0,,3,5,.600,3,10,13,1,1,4,0,1,17,21.9,+32
Rudy Gobert,MIN,51,50,2024-02-06,31-225,MIN,@,CHI,L (-6),1,44:24,3,6,.500,0,0,,6,10,.600,7,9,16,1,1,1,1,5,12,14.4,-8
Rudy Gobert,MIN,52,51,2024-02-08,31-227,MIN,@,MIL,W (+24),1,35:13,8,9,.889,0,0,,0,1,.000,3,8,11,4,1,0,0,3,16,19.6,+13
Karl-Anthony Towns,MIN,1,1,2023-10-25,27-344,MIN,@,TOR,L (-3),1,35:58,8,25,.320,2,10,.200,1,1,1.000,2,8,10,3,0,4,4,2,19,8.6,-1
Karl-Anthony Towns,MIN,2,2,2023-10-28,27-347,MIN,,MIA,W (+16),1,31:00,5,12,.417,1,4,.250,1,2,.500,0,10,10,2,1,0,1,3,12,8.4,+6
Karl-Anthony Towns,MIN,3,3,2023-10-30,27-349,MIN,@,ATL,L (-14),1,36:11,7,17,.412,1,3,.333,1,1,1.000,2,8,10,3,1,0,0,2,16,13.0,-8
Karl-Anthony Towns,MIN,4,4,2023-11-01,27-351,MIN,,DEN,W (+21),1,30:50,7,19,.368,1,4,.250,6,6,1.000,2,6,8,4,2,0,1,2,21,16.7,+22
Karl-Anthony Towns,MIN,5,5,2023-11-04,27-354,MIN,,UTA,W (+28),1,32:03,7,14,.500,2,6,.333,9,10,.900,0,7,7,1,2,0,2,4,25,18.8,+24
Karl-Anthony Towns,MIN,6,6,2023-11-06,27-356,MIN,,BOS,W (+5),1,27:46,3,10,.300,1,7,.143,0,0,,0,10,10,3,0,0,7,6,7,-3.1,-5
Karl-Anthony Towns,MIN,7,7,2023-11-08,27-358,MIN,,NOP,W (+21),1,27:44,9,12,.750,4,5,.800,1,2,.500,0,3,3,0,0,1,3,6,23,14.0,+12
Karl-Anthony Towns,MIN,8,8,2023-11-10,27-360,MIN,@,SAS,W (+7),1,34:17,11,21,.524,3,7,.429,4,4,1.000,1,11,12,2,0,0,3,1,29,20.7,+1
Karl-Anthony Towns,MIN,9,9,2023-11-12,27-362,MIN,@,GSW,W (+6),1,37:21,8,14,.571,2,3,.667,3,3,1.000,2,12,14,3,2,1,1,1,21,22.8,+11
Karl-Anthony Towns,MIN,10,10,2023-11-14,27-364,MIN,@,GSW,W (+3),1,41:41,12,26,.462,5,12,.417,4,4,1.000,1,10,11,2,2,0,5,1,33,21.3,+8
Karl-Anthony Towns,MIN,11,11,2023-11-15,28-000,MIN,@,PHO,L (-18),1,31:07,10,17,.588,0,4,.000,5,5,1.000,1,6,7,2,0,0,1,3,25,18.8,-14
Karl-Anthony Towns,MIN,12,12,2023-11-18,28-003,MIN,@,NOP,W (+1),1,33:14,10,11,.909,2,2,1.000,7,8,.875,2,4,6,9,0,2,0,5,29,33.2,+9
Karl-Anthony Towns,MIN,13,13,2023-11-20,28-005,MIN,,NYK,W (+17),1,35:45,6,10,.600,2,3,.667,6,7,.857,0,5,5,4,3,2,3,6,20,18.3,+14
Karl-Anthony Towns,MIN,14,14,2023-11-22,28-007,MIN,,PHI,W (+13),1,36:09,9,19,.474,1,2,.500,4,5,.800,0,11,11,3,2,2,4,5,23,15.7,+18
Karl-Anthony Towns,MIN,15,15,2023-11-24,28-009,MIN,,SAC,L (-13),1,38:17,9,15,.600,4,5,.800,5,5,1.000,1,10,11,4,0,0,4,3,27,21.4,-8
Karl-Anthony Towns,MIN,16,16,2023-11-26,28-011,MIN,@,MEM,W (+22),1,25:56,7,11,.636,1,3,.333,3,3,1.000,0,8,8,2,1,1,4,5,18,12.6,+7
Karl-Anthony Towns,MIN,17,17,2023-11-28,28-013,MIN,,OKC,W (+3),1,31:50,2,8,.250,1,3,.333,8,8,1.000,0,10,10,3,0,0,6,4,13,5.7,+12
Karl-Anthony Towns,MIN,18,18,2023-11-30,28-015,MIN,,UTA,W (+11),1,36:31,12,22,.545,4,7,.571,4,5,.800,4,7,11,4,2,1,4,3,32,26.2,+9
Karl-Anthony Towns,MIN,19,19,2023-12-02,28-017,MIN,@,CHO,W (+6),1,32:01,12,23,.522,4,8,.500,0,0,,3,4,7,5,0,0,3,3,28,19.3,+12
Karl-Anthony Towns,MIN,20,20,2023-12-06,28-021,MIN,,SAS,W (+8),1,32:04,5,6,.833,2,3,.667,2,3,.667,1,9,10,2,0,1,6,2,14,10.1,-14
Karl-Anthony Towns,MIN,21,21,2023-12-08,28-023,MIN,@,MEM,W (+24),1,29:25,7,14,.500,2,4,.500,8,9,.889,2,5,7,5,1,0,1,4,24,21.4,+17
Karl-Anthony Towns,MIN,22,22,2023-12-11,28-026,MIN,@,NOP,L (-14),1,32:37,5,11,.455,1,3,.333,6,7,.857,3,9,12,1,0,0,1,6,17,13.0,-12
Karl-Anthony Towns,MIN,23,23,2023-12-14,28-029,MIN,@,DAL,W (+18),1,31:08,8,14,.571,1,3,.333,4,5,.800,5,12,17,2,0,0,3,1,21,19.1,+11
Karl-Anthony Towns,MIN,24,24,2023-12-16,28-031,MIN,,IND,W (+18),1,34:57,15,25,.600,2,3,.667,8,8,1.000,5,7,12,4,3,2,3,2,40,37.5,+18
Karl-Anthony Towns,MIN,25,25,2023-12-18,28-033,MIN,@,MIA,W (+4),1,31:38,7,14,.500,1,4,.250,3,3,1.000,4,4,8,2,1,0,1,3,18,15.2,-3
Karl-Anthony Towns,MIN,26,26,2023-12-20,28-035,MIN,@,PHI,L (-14),1,37:38,9,14,.643,1,2,.500,4,5,.800,3,10,13,2,0,0,4,4,23,17.3,+8
Karl-Anthony Towns,MIN,27,27,2023-12-21,28-036,MIN,,LAL,W (+7),1,33:29,7,17,.412,2,6,.333,5,6,.833,0,6,6,4,1,0,0,3,21,15.9,+12
Karl-Anthony Towns,MIN,28,,2023-12-23,28-038,MIN,@,SAC,W (+12),Inactive
Karl-Anthony Towns,MIN,29,28,2023-12-26,28-041,MIN,@,OKC,L (-23),1,29:14,5,10,.500,0,2,.000,6,6,1.000,2,4,6,1,0,0,5,2,16,8.5,-11
Karl-Anthony Towns,MIN,30,29,2023-12-28,28-043,MIN,,DAL,W (+8),1,27:10,3,12,.250,2,6,.333,2,4,.500,2,6,8,3,0,0,5,5,10,0.3,+14
Karl-Anthony Towns,MIN,31,30,2023-12-30,28-045,MIN,,LAL,W (+2),1,28:51,3,7,.429,1,4,.250,2,2,1.000,2,7,9,2,0,0,5,5,9,3.2,-23
Karl-Anthony Towns,MIN,32,31,2024-01-01,28-047,MIN,@,NYK,L (-6),1,31:52,10,18,.556,3,5,.600,6,6,1.000,1,5,6,3,0,0,3,5,29,19.7,+5
Karl-Anthony Towns,MIN,33,32,2024-01-03,28-049,MIN,,NOP,L (-11),1,36:10,8,19,.421,0,4,.000,6,7,.857,2,4,6,2,0,0,1,2,22,13.7,-18
Karl-Anthony Towns,MIN,34,33,2024-01-05,28-051,MIN,@,HOU,W (+27),1,31:20,8,17,.471,1,4,.250,5,5,1.000,2,6,8,6,0,1,4,2,22,16.6,+11
Karl-Anthony Towns,MIN,35,34,2024-01-07,28-053,MIN,@,DAL,L (-7),1,27:26,8,16,.500,3,9,.333,5,6,.833,0,7,7,1,0,2,3,5,24,14.8,-6
Karl-Anthony Towns,MIN,36,35,2024-01-09,28-055,MIN,@,ORL,W (+21),1,33:45,11,19,.579,5,5,1.000,1,1,1.000,1,5,6,5,3,0,2,2,28,25.0,+28
Karl-Anthony Towns,MIN,37,36,2024-01-10,28-056,MIN,@,BOS,L (-7),1,44:21,8,17,.471,2,7,.286,7,7,1.000,1,12,13,6,2,0,1,6,25,23.4,-5
Karl-Anthony Towns,MIN,38,37,2024-01-12,28-058,MIN,,POR,W (+23),1,27:45,7,8,.875,3,3,1.000,6,7,.857,1,7,8,1,2,0,0,2,23,24.5,+38
Karl-Anthony Towns,MIN,39,38,2024-01-14,28-060,MIN,,LAC,W (+4),1,36:36,7,12,.583,2,4,.500,1,2,.500,0,6,6,5,0,0,4,4,17,10.7,+12
Karl-Anthony Towns,MIN,40,39,2024-01-17,28-063,MIN,@,DET,W (+7),1,30:56,10,17,.588,5,5,1.000,2,2,1.000,2,4,6,4,0,0,1,2,27,22.7,+7
Karl-Anthony Towns,MIN,41,40,2024-01-18,28-064,MIN,,MEM,W (+15),1,29:22,5,12,.417,2,5,.400,2,3,.667,0,7,7,2,0,1,1,2,14,9.6,-1
