Player,team,Rk,G,Date,Age,Tm,Place,Opp,Outcome,GS,MP,FG,FGA,FG%,3P,3PA,3P%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS,GmSc,+/-,Points_Running_Avg,Rebounds_Running_Avg,Assists_Running_Avg,Steals_Running_Avg,Blocks_Running_Avg,Points_Diff,Rebounds_Diff,Assists_Diff,Steals_Diff,Blocks_Diff,Position
Mitchell Robinson,NYK,18,18.0,2023-11-30,25-243,NYK,,DET,W (+6),1,30:56,2.0,4.0,0.5,0.0,0.0,,2.0,2.0,1.0,6.0,3.0,9.0,1.0,1.0,1.0,1.0,2.0,6.0,9.7,8.0,6.222,11.056,0.5,1.389,1.389,-0.222,-2.056,0.5,-0.389,-0.389,C
Mitchell Robinson,NYK,19,19.0,2023-12-01,25-244,NYK,Away,TOR,W (+13),1,31:55,3.0,3.0,1.0,0.0,0.0,,0.0,0.0,,2.0,3.0,5.0,1.0,4.0,1.0,2.0,3.0,6.0,9.6,6.0,6.211,10.737,0.526,1.526,1.368,-0.211,-5.737,0.474,2.474,-0.368,C
Mitchell Robinson,NYK,20,20.0,2023-12-05,25-248,NYK,Away,MIL,L (-24),1,27:12,1.0,2.0,0.5,0.0,0.0,,0.0,0.0,,1.0,3.0,4.0,3.0,2.0,1.0,2.0,2.0,2.0,4.6,-10.0,6.0,10.4,0.65,1.55,1.35,-4.0,-6.4,2.35,0.45,-0.35,C
Mitchell Robinson,NYK,21,21.0,2023-12-08,25-251,NYK,Away,BOS,L (-10),1,18:42,5.0,6.0,0.833,0.0,0.0,,0.0,2.0,0.0,5.0,3.0,8.0,2.0,1.0,0.0,1.0,2.0,10.0,12.0,-19.0,6.19,10.286,0.714,1.524,1.286,3.81,-2.286,1.286,-0.524,-1.286,C
Bojan Bogdanović,NYK,21,2.0,2023-12-06,34-232,DET,,MEM,L (-14),1,32:04,8.0,15.0,0.533,4.0,8.0,0.5,2.0,2.0,1.0,0.0,4.0,4.0,7.0,3.0,0.0,2.0,0.0,22.0,21.8,-1.0,20.179,3.429,2.714,0.893,0.143,1.821,0.571,4.286,2.107,-0.143,"PF,SF"
Bojan Bogdanović,NYK,21,2.0,2023-12-06,34-232,DET,,MEM,L (-14),1,32:04,8.0,15.0,0.533,4.0,8.0,0.5,2.0,2.0,1.0,0.0,4.0,4.0,7.0,3.0,0.0,2.0,0.0,22.0,21.8,-1.0,20.179,3.429,2.714,0.893,0.143,1.821,0.571,4.286,2.107,-0.143,"PF,SF"
Bojan Bogdanović,NYK,22,3.0,2023-12-08,34-234,DET,Away,ORL,L (-32),1,28:31,4.0,10.0,0.4,1.0,3.0,0.333,0.0,1.0,0.0,0.0,3.0,3.0,1.0,1.0,0.0,2.0,1.0,9.0,3.4,-18.0,19.793,3.414,2.655,0.897,0.138,-10.793,-0.414,-1.655,0.103,-0.138,"PF,SF"
Bojan Bogdanović,NYK,22,3.0,2023-12-08,34-234,DET,Away,ORL,L (-32),1,28:31,4.0,10.0,0.4,1.0,3.0,0.333,0.0,1.0,0.0,0.0,3.0,3.0,1.0,1.0,0.0,2.0,1.0,9.0,3.4,-18.0,19.793,3.414,2.655,0.897,0.138,-10.793,-0.414,-1.655,0.103,-0.138,"PF,SF"
Bojan Bogdanović,NYK,23,4.0,2023-12-11,34-237,DET,,IND,L (-8),1,34:05,5.0,14.0,0.357,3.0,9.0,0.333,4.0,7.0,0.571,0.0,1.0,1.0,2.0,3.0,0.0,2.0,2.0,17.0,9.9,-12.0,19.7,3.333,2.633,0.967,0.133,-2.7,-2.333,-0.633,2.033,-0.133,"PF,SF"
Bojan Bogdanović,NYK,23,4.0,2023-12-11,34-237,DET,,IND,L (-8),1,34:05,5.0,14.0,0.357,3.0,9.0,0.333,4.0,7.0,0.571,0.0,1.0,1.0,2.0,3.0,0.0,2.0,2.0,17.0,9.9,-12.0,19.7,3.333,2.633,0.967,0.133,-2.7,-2.333,-0.633,2.033,-0.133,"PF,SF"
Bojan Bogdanović,NYK,24,5.0,2023-12-13,34-239,DET,,PHI,L (-18),1,33:23,11.0,19.0,0.579,5.0,9.0,0.556,6.0,8.0,0.75,0.0,1.0,1.0,2.0,1.0,0.0,1.0,1.0,33.0,24.6,-10.0,20.129,3.258,2.613,0.968,0.129,12.871,-2.258,-0.613,0.032,-0.129,"PF,SF"
Bojan Bogdanović,NYK,24,5.0,2023-12-13,34-239,DET,,PHI,L (-18),1,33:23,11.0,19.0,0.579,5.0,9.0,0.556,6.0,8.0,0.75,0.0,1.0,1.0,2.0,1.0,0.0,1.0,1.0,33.0,24.6,-10.0,20.129,3.258,2.613,0.968,0.129,12.871,-2.258,-0.613,0.032,-0.129,"PF,SF"
Bojan Bogdanović,NYK,25,6.0,2023-12-15,34-241,DET,Away,PHI,L (-32),1,26:08,6.0,12.0,0.5,2.0,5.0,0.4,3.0,4.0,0.75,1.0,2.0,3.0,2.0,0.0,0.0,3.0,1.0,17.0,9.9,-28.0,20.031,3.25,2.594,0.938,0.125,-3.031,-0.25,-0.594,-0.938,-0.125,"PF,SF"
Bojan Bogdanović,NYK,25,6.0,2023-12-15,34-241,DET,Away,PHI,L (-32),1,26:08,6.0,12.0,0.5,2.0,5.0,0.4,3.0,4.0,0.75,1.0,2.0,3.0,2.0,0.0,0.0,3.0,1.0,17.0,9.9,-28.0,20.031,3.25,2.594,0.938,0.125,-3.031,-0.25,-0.594,-0.938,-0.125,"PF,SF"
Bojan Bogdanović,NYK,26,7.0,2023-12-16,34-242,DET,Away,MIL,L (-32),1,30:51,8.0,15.0,0.533,2.0,6.0,0.333,6.0,6.0,1.0,1.0,1.0,2.0,2.0,0.0,0.0,2.0,3.0,24.0,15.9,-16.0,20.152,3.212,2.576,0.909,0.121,3.848,-1.212,-0.576,-0.909,-0.121,"PF,SF"
Bojan Bogdanović,NYK,26,7.0,2023-12-16,34-242,DET,Away,MIL,L (-32),1,30:51,8.0,15.0,0.533,2.0,6.0,0.333,6.0,6.0,1.0,1.0,1.0,2.0,2.0,0.0,0.0,2.0,3.0,24.0,15.9,-16.0,20.152,3.212,2.576,0.909,0.121,3.848,-1.212,-0.576,-0.909,-0.121,"PF,SF"
Bojan Bogdanović,NYK,27,8.0,2023-12-18,34-244,DET,Away,ATL,L (-6),1,38:59,9.0,17.0,0.529,5.0,9.0,0.556,2.0,3.0,0.667,1.0,1.0,2.0,2.0,0.0,0.0,2.0,3.0,25.0,15.5,4.0,20.294,3.176,2.559,0.882,0.118,4.706,-1.176,-0.559,-0.882,-0.118,"PF,SF"
Bojan Bogdanović,NYK,27,8.0,2023-12-18,34-244,DET,Away,ATL,L (-6),1,38:59,9.0,17.0,0.529,5.0,9.0,0.556,2.0,3.0,0.667,1.0,1.0,2.0,2.0,0.0,0.0,2.0,3.0,25.0,15.5,4.0,20.294,3.176,2.559,0.882,0.118,4.706,-1.176,-0.559,-0.882,-0.118,"PF,SF"
Bojan Bogdanović,NYK,28,9.0,2023-12-21,34-247,DET,,UTA,L (-8),1,34:35,3.0,12.0,0.25,2.0,7.0,0.286,0.0,0.0,,0.0,1.0,1.0,1.0,0.0,1.0,1.0,4.0,8.0,-0.1,-1.0,19.943,3.114,2.514,0.857,0.143,-11.943,-2.114,-1.514,-0.857,0.857,"PF,SF"
Bojan Bogdanović,NYK,28,9.0,2023-12-21,34-247,DET,,UTA,L (-8),1,34:35,3.0,12.0,0.25,2.0,7.0,0.286,0.0,0.0,,0.0,1.0,1.0,1.0,0.0,1.0,1.0,4.0,8.0,-0.1,-1.0,19.943,3.114,2.514,0.857,0.143,-11.943,-2.114,-1.514,-0.857,0.857,"PF,SF"
Bojan Bogdanović,NYK,29,10.0,2023-12-23,34-249,DET,Away,BRK,L (-11),1,38:49,5.0,13.0,0.385,2.0,7.0,0.286,7.0,9.0,0.778,2.0,6.0,8.0,4.0,2.0,0.0,4.0,4.0,19.0,13.5,0.0,19.917,3.25,2.556,0.889,0.139,-0.917,4.75,1.444,1.111,-0.139,"PF,SF"
Bojan Bogdanović,NYK,29,10.0,2023-12-23,34-249,DET,Away,BRK,L (-11),1,38:49,5.0,13.0,0.385,2.0,7.0,0.286,7.0,9.0,0.778,2.0,6.0,8.0,4.0,2.0,0.0,4.0,4.0,19.0,13.5,0.0,19.917,3.25,2.556,0.889,0.139,-0.917,4.75,1.444,1.111,-0.139,"PF,SF"
Bojan Bogdanović,NYK,30,11.0,2023-12-26,34-252,DET,,BRK,L (-6),1,38:53,9.0,19.0,0.474,3.0,9.0,0.333,2.0,3.0,0.667,0.0,3.0,3.0,2.0,0.0,0.0,4.0,6.0,23.0,8.8,-3.0,20.0,3.243,2.541,0.865,0.135,3.0,-0.243,-0.541,-0.865,-0.135,"PF,SF"
Bojan Bogdanović,NYK,30,11.0,2023-12-26,34-252,DET,,BRK,L (-6),1,38:53,9.0,19.0,0.474,3.0,9.0,0.333,2.0,3.0,0.667,0.0,3.0,3.0,2.0,0.0,0.0,4.0,6.0,23.0,8.8,-3.0,20.0,3.243,2.541,0.865,0.135,3.0,-0.243,-0.541,-0.865,-0.135,"PF,SF"
Bojan Bogdanović,NYK,31,12.0,2023-12-28,34-254,DET,Away,BOS,L (-6),1,43:50,8.0,21.0,0.381,1.0,7.0,0.143,0.0,0.0,,2.0,10.0,12.0,6.0,0.0,0.0,2.0,3.0,17.0,10.9,-6.0,19.921,3.474,2.632,0.842,0.132,-2.921,8.526,3.368,-0.842,-0.132,"PF,SF"
Bojan Bogdanović,NYK,31,12.0,2023-12-28,34-254,DET,Away,BOS,L (-6),1,43:50,8.0,21.0,0.381,1.0,7.0,0.143,0.0,0.0,,2.0,10.0,12.0,6.0,0.0,0.0,2.0,3.0,17.0,10.9,-6.0,19.921,3.474,2.632,0.842,0.132,-2.921,8.526,3.368,-0.842,-0.132,"PF,SF"
Bojan Bogdanović,NYK,32,13.0,2023-12-30,34-256,DET,,TOR,W (+2),1,36:30,7.0,14.0,0.5,2.0,6.0,0.333,3.0,5.0,0.6,0.0,7.0,7.0,3.0,0.0,0.0,4.0,2.0,19.0,10.6,-4.0,19.897,3.564,2.641,0.821,0.128,-0.897,3.436,0.359,-0.821,-0.128,"PF,SF"
Bojan Bogdanović,NYK,32,13.0,2023-12-30,34-256,DET,,TOR,W (+2),1,36:30,7.0,14.0,0.5,2.0,6.0,0.333,3.0,5.0,0.6,0.0,7.0,7.0,3.0,0.0,0.0,4.0,2.0,19.0,10.6,-4.0,19.897,3.564,2.641,0.821,0.128,-0.897,3.436,0.359,-0.821,-0.128,"PF,SF"
Bojan Bogdanović,NYK,33,14.0,2024-01-01,34-258,DET,Away,HOU,L (-23),1,26:40,4.0,11.0,0.364,3.0,6.0,0.5,3.0,4.0,0.75,1.0,1.0,2.0,2.0,0.0,0.0,4.0,0.0,14.0,5.9,-21.0,19.75,3.525,2.625,0.8,0.125,-5.75,-1.525,-0.625,-0.8,-0.125,"PF,SF"
Bojan Bogdanović,NYK,33,14.0,2024-01-01,34-258,DET,Away,HOU,L (-23),1,26:40,4.0,11.0,0.364,3.0,6.0,0.5,3.0,4.0,0.75,1.0,1.0,2.0,2.0,0.0,0.0,4.0,0.0,14.0,5.9,-21.0,19.75,3.525,2.625,0.8,0.125,-5.75,-1.525,-0.625,-0.8,-0.125,"PF,SF"
Bojan Bogdanović,NYK,34,15.0,2024-01-03,34-260,DET,Away,UTA,L (-6),1,42:34,13.0,26.0,0.5,8.0,15.0,0.533,2.0,2.0,1.0,1.0,6.0,7.0,5.0,1.0,0.0,1.0,6.0,36.0,26.6,-5.0,20.146,3.61,2.683,0.805,0.122,15.854,3.39,2.317,0.195,-0.122,"PF,SF"
Bojan Bogdanović,NYK,34,15.0,2024-01-03,34-260,DET,Away,UTA,L (-6),1,42:34,13.0,26.0,0.5,8.0,15.0,0.533,2.0,2.0,1.0,1.0,6.0,7.0,5.0,1.0,0.0,1.0,6.0,36.0,26.6,-5.0,20.146,3.61,2.683,0.805,0.122,15.854,3.39,2.317,0.195,-0.122,"PF,SF"
Bojan Bogdanović,NYK,35,16.0,2024-01-05,34-262,DET,Away,GSW,L (-4),1,35:38,5.0,19.0,0.263,2.0,8.0,0.25,0.0,0.0,,2.0,3.0,5.0,3.0,2.0,0.0,1.0,0.0,12.0,6.1,-7.0,19.952,3.643,2.69,0.833,0.119,-7.952,1.357,0.31,1.167,-0.119,"PF,SF"
Bojan Bogdanović,NYK,35,16.0,2024-01-05,34-262,DET,Away,GSW,L (-4),1,35:38,5.0,19.0,0.263,2.0,8.0,0.25,0.0,0.0,,2.0,3.0,5.0,3.0,2.0,0.0,1.0,0.0,12.0,6.1,-7.0,19.952,3.643,2.69,0.833,0.119,-7.952,1.357,0.31,1.167,-0.119,"PF,SF"
Bojan Bogdanović,NYK,36,17.0,2024-01-07,34-264,DET,Away,DEN,L (-17),1,27:04,6.0,12.0,0.5,2.0,4.0,0.5,0.0,0.0,,0.0,1.0,1.0,1.0,3.0,0.0,3.0,2.0,14.0,8.2,-4.0,19.814,3.581,2.651,0.884,0.116,-5.814,-2.581,-1.651,2.116,-0.116,"PF,SF"
Bojan Bogdanović,NYK,36,17.0,2024-01-07,34-264,DET,Away,DEN,L (-17),1,27:04,6.0,12.0,0.5,2.0,4.0,0.5,0.0,0.0,,0.0,1.0,1.0,1.0,3.0,0.0,3.0,2.0,14.0,8.2,-4.0,19.814,3.581,2.651,0.884,0.116,-5.814,-2.581,-1.651,2.116,-0.116,"PF,SF"
Bojan Bogdanović,NYK,37,18.0,2024-01-09,34-266,DET,,SAC,L (-21),1,32:35,10.0,14.0,0.714,4.0,7.0,0.571,2.0,3.0,0.667,1.0,4.0,5.0,2.0,3.0,0.0,3.0,1.0,26.0,22.7,-19.0,19.955,3.614,2.636,0.932,0.114,6.045,1.386,-0.636,2.068,-0.114,"PF,SF"
