Player,team,Rk,G,Date,Age,Tm,Unnamed: 7,Opp,Unnamed: 9,GS,MP,FG,FGA,FG%,3P,3PA,3P%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS,GmSc,+/-,Points_Running_Avg,Rebounds_Running_Avg,Assists_Running_Avg,Steals_Running_Avg,Blocks_Running_Avg,Points_Diff,Rebounds_Diff,Assists_Diff,Steals_Diff,Blocks_Diff,Position
Trae Young,ATL,5,5.0,2022-10-28,24-039,ATL,@,DET,W (+24),1,30:07,12.0,20.0,0.6,4.0,6.0,0.667,8.0,10.0,0.8,1.0,1.0,2.0,12.0,0.0,0.0,1.0,1.0,36.0,34.0,12.0,29.4,3.4,10.6,0.4,0.2,6.6,-1.4,1.4,-0.4,-0.2,PG
Trae Young,ATL,6,6.0,2022-10-29,24-040,ATL,@,MIL,L (-8),1,36:26,15.0,32.0,0.469,5.0,10.0,0.5,7.0,7.0,1.0,1.0,5.0,6.0,5.0,0.0,0.0,2.0,1.0,42.0,28.9,-13.0,31.5,3.833,9.667,0.333,0.167,10.5,2.167,-4.667,-0.333,-0.167,PG
Trae Young,ATL,7,7.0,2022-10-31,24-042,ATL,@,TOR,L (-30),1,32:27,3.0,13.0,0.231,1.0,5.0,0.2,7.0,8.0,0.875,0.0,0.0,0.0,10.0,1.0,0.0,10.0,0.0,14.0,3.7,-29.0,29.0,3.286,9.714,0.429,0.143,-15.0,-3.286,0.286,0.571,-0.143,PG
Trae Young,ATL,8,8.0,2022-11-02,24-044,ATL,@,NYK,W (+13),1,27:52,7.0,22.0,0.318,2.0,7.0,0.286,1.0,2.0,0.5,1.0,5.0,6.0,7.0,1.0,0.0,1.0,1.0,17.0,10.7,17.0,27.5,3.625,9.375,0.5,0.125,-10.5,2.375,-2.375,0.5,-0.125,PG
Trae Young,ATL,9,9.0,2022-11-05,24-047,ATL,,NOP,W (+3),1,42:21,9.0,26.0,0.346,2.0,9.0,0.222,14.0,15.0,0.933,1.0,0.0,1.0,10.0,2.0,1.0,5.0,3.0,34.0,23.2,-6.0,28.222,3.333,9.444,0.667,0.222,5.778,-2.333,0.556,1.333,0.778,PG
Trae Young,ATL,11,10.0,2022-11-09,24-051,ATL,,UTA,L (-6),1,35:45,10.0,28.0,0.357,2.0,5.0,0.4,0.0,0.0,,1.0,3.0,4.0,9.0,2.0,0.0,2.0,0.0,22.0,14.3,8.0,27.6,3.4,9.4,0.8,0.2,-5.6,0.6,-0.4,1.2,-0.2,PG
Trae Young,ATL,12,11.0,2022-11-10,24-052,ATL,,PHI,W (+9),1,33:04,7.0,21.0,0.333,2.0,8.0,0.25,10.0,10.0,1.0,1.0,2.0,3.0,7.0,1.0,0.0,6.0,0.0,26.0,15.3,16.0,27.455,3.364,9.182,0.818,0.182,-1.455,-0.364,-2.182,0.182,-0.182,PG
Trae Young,ATL,13,12.0,2022-11-12,24-054,ATL,@,PHI,L (-12),1,37:45,8.0,18.0,0.444,2.0,7.0,0.286,9.0,12.0,0.75,1.0,0.0,1.0,11.0,1.0,0.0,7.0,1.0,27.0,18.4,-5.0,27.417,3.167,9.333,0.833,0.167,-0.417,-2.167,1.667,0.167,-0.167,PG
Trae Young,ATL,14,13.0,2022-11-14,24-056,ATL,@,MIL,W (+15),1,33:46,7.0,19.0,0.368,2.0,5.0,0.4,5.0,5.0,1.0,0.0,3.0,3.0,9.0,1.0,0.0,2.0,0.0,21.0,16.7,10.0,26.923,3.154,9.308,0.846,0.154,-5.923,-0.154,-0.308,0.154,-0.154,PG
Trae Young,ATL,15,14.0,2022-11-16,24-058,ATL,,BOS,L (-25),1,30:42,10.0,23.0,0.435,2.0,7.0,0.286,5.0,6.0,0.833,1.0,4.0,5.0,9.0,1.0,0.0,1.0,1.0,27.0,22.3,-10.0,26.929,3.286,9.286,0.857,0.143,0.071,1.714,-0.286,0.143,-0.143,PG
Trae Young,ATL,16,15.0,2022-11-19,24-061,ATL,,TOR,W (+2),1,41:44,12.0,21.0,0.571,2.0,4.0,0.5,7.0,9.0,0.778,1.0,2.0,3.0,12.0,1.0,1.0,2.0,3.0,33.0,30.5,11.0,27.333,3.267,9.467,0.867,0.2,5.667,-0.267,2.533,0.133,0.8,PG
Trae Young,ATL,17,16.0,2022-11-21,24-063,ATL,@,CLE,L (-12),1,35:27,10.0,22.0,0.455,1.0,7.0,0.143,4.0,6.0,0.667,0.0,2.0,2.0,10.0,1.0,0.0,6.0,1.0,25.0,15.0,-19.0,27.188,3.188,9.5,0.875,0.188,-2.188,-1.188,0.5,0.125,-0.188,PG
Trae Young,ATL,18,17.0,2022-11-23,24-065,ATL,,SAC,W (+9),1,34:37,11.0,19.0,0.579,4.0,7.0,0.571,9.0,9.0,1.0,0.0,1.0,1.0,7.0,0.0,0.0,4.0,2.0,35.0,26.5,13.0,27.647,3.059,9.353,0.824,0.176,7.353,-2.059,-2.353,-0.824,-0.176,PG
Trae Young,ATL,19,18.0,2022-11-25,24-067,ATL,@,HOU,L (-6),1,37:34,13.0,28.0,0.464,4.0,10.0,0.4,14.0,16.0,0.875,0.0,0.0,0.0,5.0,1.0,0.0,4.0,4.0,44.0,27.7,-6.0,28.556,2.889,9.111,0.833,0.167,15.444,-2.889,-4.111,0.167,-0.167,PG
Trae Young,ATL,20,19.0,2022-11-27,24-069,ATL,,MIA,L (-8),1,38:25,4.0,16.0,0.25,1.0,8.0,0.125,13.0,13.0,1.0,3.0,2.0,5.0,14.0,1.0,0.0,3.0,1.0,22.0,22.5,2.0,28.211,3.0,9.368,0.842,0.158,-6.211,2.0,4.632,0.158,-0.158,PG
Trae Young,ATL,21,20.0,2022-11-28,24-070,ATL,@,PHI,L (-3),1,34:04,6.0,14.0,0.429,1.0,4.0,0.25,5.0,5.0,1.0,1.0,1.0,2.0,10.0,0.0,0.0,3.0,0.0,18.0,15.6,-7.0,27.7,2.95,9.4,0.8,0.15,-9.7,-0.95,0.6,-0.8,-0.15,PG
Trae Young,ATL,22,21.0,2022-11-30,24-072,ATL,@,ORL,W (+17),1,36:13,12.0,23.0,0.522,2.0,11.0,0.182,4.0,5.0,0.8,0.0,2.0,2.0,14.0,0.0,0.0,2.0,0.0,30.0,26.7,24.0,27.81,2.905,9.619,0.762,0.143,2.19,-0.905,4.381,-0.762,-0.143,PG
Trae Young,ATL,24,22.0,2022-12-05,24-077,ATL,,OKC,L (-7),1,36:40,6.0,19.0,0.316,1.0,7.0,0.143,10.0,11.0,0.909,0.0,3.0,3.0,10.0,0.0,0.0,4.0,1.0,23.0,15.2,-11.0,27.591,2.909,9.636,0.727,0.136,-4.591,0.091,0.364,-0.727,-0.136,PG
Trae Young,ATL,25,23.0,2022-12-07,24-079,ATL,@,NYK,L (-24),1,30:03,9.0,20.0,0.45,0.0,4.0,0.0,1.0,2.0,0.5,1.0,3.0,4.0,6.0,0.0,0.0,4.0,0.0,19.0,10.0,-26.0,27.217,2.957,9.478,0.696,0.13,-8.217,1.043,-3.478,-0.696,-0.13,PG
Trae Young,ATL,26,24.0,2022-12-09,24-081,ATL,@,BRK,L (-4),1,37:20,12.0,25.0,0.48,2.0,7.0,0.286,7.0,7.0,1.0,0.0,0.0,0.0,9.0,3.0,1.0,8.0,2.0,33.0,21.5,-6.0,27.458,2.833,9.458,0.792,0.167,5.542,-2.833,-0.458,2.208,0.833,PG
Trae Young,ATL,27,25.0,2022-12-11,24-083,ATL,,CHI,W (+1),1,42:27,5.0,18.0,0.278,2.0,8.0,0.25,7.0,9.0,0.778,0.0,2.0,2.0,14.0,0.0,0.0,6.0,4.0,19.0,10.4,7.0,27.12,2.8,9.64,0.76,0.16,-8.12,-0.8,4.36,-0.76,-0.16,PG
Trae Young,ATL,29,26.0,2022-12-14,24-086,ATL,@,ORL,L (-11),1,38:44,6.0,15.0,0.4,1.0,5.0,0.2,6.0,7.0,0.857,1.0,2.0,3.0,16.0,0.0,0.0,5.0,3.0,19.0,16.8,-17.0,26.808,2.808,9.885,0.731,0.154,-7.808,0.192,6.115,-0.731,-0.154,PG
Trae Young,ATL,30,27.0,2022-12-16,24-088,ATL,@,CHO,W (+19),1,33:39,8.0,18.0,0.444,2.0,5.0,0.4,13.0,14.0,0.929,0.0,1.0,1.0,9.0,1.0,0.0,4.0,1.0,31.0,24.4,3.0,26.963,2.741,9.852,0.741,0.148,4.037,-1.741,-0.852,0.259,-0.148,PG
Trae Young,ATL,31,28.0,2022-12-19,24-091,ATL,,ORL,W (+1),1,36:17,11.0,22.0,0.5,3.0,7.0,0.429,12.0,12.0,1.0,1.0,2.0,3.0,13.0,0.0,0.0,4.0,1.0,37.0,32.0,4.0,27.321,2.75,9.964,0.714,0.143,9.679,0.25,3.036,-0.714,-0.143,PG
Trae Young,ATL,32,29.0,2022-12-21,24-093,ATL,,CHI,L (-2),1,38:06,9.0,24.0,0.375,7.0,14.0,0.5,9.0,9.0,1.0,2.0,4.0,6.0,6.0,1.0,0.0,5.0,1.0,34.0,23.2,2.0,27.552,2.862,9.828,0.724,0.138,6.448,3.138,-3.828,0.276,-0.138,PG
Trae Young,ATL,33,30.0,2022-12-23,24-095,ATL,,DET,W (+25),1,31:05,9.0,15.0,0.6,3.0,7.0,0.429,5.0,8.0,0.625,0.0,2.0,2.0,13.0,2.0,0.0,1.0,0.0,26.0,28.6,17.0,27.5,2.833,9.933,0.767,0.133,-1.5,-0.833,3.067,1.233,-0.133,PG
Trae Young,ATL,34,31.0,2022-12-27,24-099,ATL,@,IND,L (-15),1,34:06,5.0,15.0,0.333,3.0,6.0,0.5,9.0,10.0,0.9,0.0,3.0,3.0,10.0,0.0,1.0,4.0,1.0,22.0,17.3,-15.0,27.323,2.839,9.935,0.742,0.161,-5.323,0.161,0.065,-0.742,0.839,PG
Trae Young,ATL,36,32.0,2022-12-30,24-102,ATL,,LAL,L (-9),1,36:09,11.0,24.0,0.458,0.0,4.0,0.0,7.0,9.0,0.778,2.0,1.0,3.0,8.0,1.0,0.0,4.0,4.0,29.0,18.5,-9.0,27.375,2.844,9.875,0.75,0.156,1.625,0.156,-1.875,0.25,-0.156,PG
Trae Young,ATL,37,33.0,2023-01-02,24-105,ATL,@,GSW,L (-2),1,43:31,8.0,22.0,0.364,3.0,10.0,0.3,11.0,13.0,0.846,1.0,6.0,7.0,14.0,1.0,0.0,4.0,2.0,30.0,25.5,-8.0,27.455,2.97,10.0,0.758,0.152,2.545,4.03,4.0,0.242,-0.152,PG
Trae Young,ATL,38,34.0,2023-01-04,24-107,ATL,@,SAC,W (+3),1,31:49,7.0,12.0,0.583,1.0,2.0,0.5,6.0,7.0,0.857,0.0,0.0,0.0,6.0,1.0,0.0,5.0,2.0,21.0,14.4,6.0,27.265,2.882,9.882,0.765,0.147,-6.265,-2.882,-3.882,0.235,-0.147,PG
Trae Young,ATL,39,35.0,2023-01-06,24-109,ATL,@,LAL,L (-16),1,34:13,12.0,24.0,0.5,2.0,8.0,0.25,6.0,7.0,0.857,1.0,4.0,5.0,9.0,3.0,0.0,6.0,2.0,32.0,24.0,2.0,27.4,2.943,9.857,0.829,0.143,4.6,2.057,-0.857,2.171,-0.143,PG
Trae Young,ATL,40,36.0,2023-01-08,24-111,ATL,@,LAC,W (+4),1,34:30,9.0,17.0,0.529,3.0,6.0,0.5,9.0,9.0,1.0,0.0,2.0,2.0,8.0,1.0,0.0,4.0,3.0,30.0,23.7,11.0,27.472,2.917,9.806,0.833,0.139,2.528,-0.917,-1.806,0.167,-0.139,PG
Trae Young,ATL,42,37.0,2023-01-13,24-116,ATL,@,IND,W (+2),1,36:54,6.0,16.0,0.375,6.0,10.0,0.6,8.0,9.0,0.889,0.0,2.0,2.0,11.0,0.0,0.0,2.0,0.0,26.0,23.1,20.0,27.432,2.892,9.838,0.811,0.135,-1.432,-0.892,1.162,-0.811,-0.135,PG
Trae Young,ATL,43,38.0,2023-01-14,24-117,ATL,@,TOR,W (+11),1,37:43,9.0,17.0,0.529,2.0,5.0,0.4,9.0,9.0,1.0,0.0,0.0,0.0,9.0,2.0,1.0,3.0,2.0,29.0,25.9,15.0,27.474,2.816,9.816,0.842,0.158,1.526,-2.816,-0.816,1.158,0.842,PG
Trae Young,ATL,44,39.0,2023-01-16,24-119,ATL,,MIA,W (+8),1,35:59,6.0,13.0,0.462,3.0,6.0,0.5,9.0,11.0,0.818,0.0,3.0,3.0,8.0,4.0,0.0,10.0,4.0,24.0,15.4,1.0,27.385,2.821,9.769,0.923,0.154,-3.385,0.179,-1.769,3.077,-0.154,PG
Trae Young,ATL,45,40.0,2023-01-18,24-121,ATL,@,DAL,W (+8),1,34:52,5.0,11.0,0.455,0.0,1.0,0.0,8.0,8.0,1.0,0.0,4.0,4.0,12.0,3.0,0.0,4.0,0.0,18.0,20.9,0.0,27.15,2.85,9.825,0.975,0.15,-9.15,1.15,2.175,2.025,-0.15,PG
Trae Young,ATL,46,41.0,2023-01-20,24-123,ATL,,NYK,W (+15),1,32:31,9.0,21.0,0.429,1.0,7.0,0.143,8.0,8.0,1.0,1.0,0.0,1.0,6.0,1.0,0.0,4.0,1.0,27.0,17.4,11.0,27.146,2.805,9.732,0.976,0.146,-0.146,-1.805,-3.732,0.024,-0.146,PG
Trae Young,ATL,47,42.0,2023-01-21,24-124,ATL,,CHO,L (-4),1,37:38,9.0,22.0,0.409,0.0,4.0,0.0,7.0,9.0,0.778,0.0,5.0,5.0,12.0,0.0,0.0,6.0,2.0,25.0,15.5,8.0,27.095,2.857,9.786,0.952,0.143,-2.095,2.143,2.214,-0.952,-0.143,PG
Trae Young,ATL,48,43.0,2023-01-23,24-126,ATL,@,CHI,L (-11),1,37:35,7.0,16.0,0.438,0.0,5.0,0.0,7.0,10.0,0.7,1.0,2.0,3.0,13.0,0.0,0.0,6.0,1.0,21.0,15.4,6.0,26.953,2.86,9.86,0.93,0.14,-5.953,0.14,3.14,-0.93,-0.14,PG
Trae Young,ATL,49,44.0,2023-01-25,24-128,ATL,@,OKC,W (+5),1,34:40,10.0,20.0,0.5,3.0,6.0,0.5,10.0,11.0,0.909,0.0,3.0,3.0,11.0,0.0,0.0,5.0,0.0,33.0,26.2,-11.0,27.091,2.864,9.886,0.909,0.136,5.909,0.136,1.114,-0.909,-0.136,PG
Trae Young,ATL,50,45.0,2023-01-28,24-131,ATL,,LAC,L (-7),1,36:02,10.0,21.0,0.476,0.0,2.0,0.0,11.0,14.0,0.786,2.0,3.0,5.0,10.0,1.0,0.0,5.0,2.0,31.0,23.6,0.0,27.178,2.911,9.889,0.911,0.133,3.822,2.089,0.111,0.089,-0.133,PG
Trae Young,ATL,52,46.0,2023-02-01,24-135,ATL,@,PHO,W (+32),1,27:10,8.0,17.0,0.471,3.0,3.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,12.0,1.0,0.0,4.0,1.0,20.0,16.6,21.0,27.022,2.87,9.935,0.913,0.13,-7.022,-1.87,2.065,0.087,-0.13,PG
Trae Young,ATL,53,47.0,2023-02-03,24-137,ATL,@,UTA,W (+7),1,34:12,10.0,19.0,0.526,2.0,8.0,0.25,5.0,7.0,0.714,2.0,2.0,4.0,6.0,2.0,1.0,2.0,2.0,27.0,23.0,4.0,27.021,2.894,9.851,0.936,0.149,-0.021,1.106,-3.851,1.064,0.851,PG
Trae Young,ATL,55,48.0,2023-02-07,24-141,ATL,@,NOP,L (-9),1,35:40,4.0,14.0,0.286,2.0,8.0,0.25,6.0,6.0,1.0,1.0,2.0,3.0,16.0,1.0,0.0,4.0,4.0,16.0,15.7,-13.0,26.792,2.896,9.979,0.938,0.146,-10.792,0.104,6.021,0.062,-0.146,PG
Trae Young,ATL,56,49.0,2023-02-09,24-143,ATL,,PHO,W (+9),1,38:14,10.0,18.0,0.556,5.0,8.0,0.625,11.0,12.0,0.917,3.0,4.0,7.0,12.0,2.0,0.0,9.0,2.0,36.0,30.9,15.0,26.98,2.98,10.02,0.959,0.143,9.02,4.02,1.98,1.041,-0.143,PG
Trae Young,ATL,57,50.0,2023-02-11,24-145,ATL,,SAS,W (+19),1,32:37,9.0,19.0,0.474,2.0,5.0,0.4,4.0,4.0,1.0,1.0,3.0,4.0,17.0,1.0,1.0,5.0,0.0,24.0,24.5,24.0,26.92,3.0,10.16,0.96,0.16,-2.92,1.0,6.84,0.04,0.84,PG
Trae Young,ATL,58,51.0,2023-02-13,24-147,ATL,@,CHO,L (-6),1,34:47,7.0,18.0,0.389,2.0,7.0,0.286,9.0,9.0,1.0,1.0,1.0,2.0,14.0,2.0,0.0,5.0,1.0,25.0,22.6,-1.0,26.882,2.98,10.235,0.98,0.157,-1.882,-0.98,3.765,1.02,-0.157,PG
Trae Young,ATL,59,52.0,2023-02-15,24-149,ATL,,NYK,L (-21),1,31:30,4.0,14.0,0.286,1.0,6.0,0.167,10.0,13.0,0.769,0.0,1.0,1.0,11.0,4.0,0.0,1.0,0.0,19.0,20.6,-13.0,26.731,2.942,10.25,1.038,0.154,-7.731,-1.942,0.75,2.962,-0.154,PG
Trae Young,ATL,60,53.0,2023-02-24,24-158,ATL,,CLE,W (+17),1,32:20,8.0,18.0,0.444,4.0,7.0,0.571,14.0,15.0,0.933,0.0,3.0,3.0,9.0,1.0,0.0,2.0,3.0,34.0,29.2,16.0,26.868,2.943,10.226,1.038,0.151,7.132,0.057,-1.226,-0.038,-0.151,PG
Trae Young,ATL,61,54.0,2023-02-26,24-160,ATL,,BRK,W (+2),1,33:48,12.0,26.0,0.462,1.0,5.0,0.2,9.0,9.0,1.0,1.0,2.0,3.0,8.0,2.0,0.0,4.0,2.0,34.0,24.7,-9.0,27.0,2.944,10.185,1.056,0.148,7.0,0.056,-2.185,0.944,-0.148,PG
Trae Young,ATL,62,55.0,2023-02-28,24-162,ATL,,WAS,L (-3),1,34:10,11.0,26.0,0.423,2.0,6.0,0.333,7.0,8.0,0.875,1.0,1.0,2.0,7.0,0.0,1.0,4.0,2.0,31.0,18.6,-8.0,27.073,2.927,10.127,1.036,0.164,3.927,-0.927,-3.127,-1.036,0.836,PG
Trae Young,ATL,63,56.0,2023-03-03,24-165,ATL,,POR,W (+18),1,29:12,6.0,14.0,0.429,3.0,5.0,0.6,8.0,8.0,1.0,2.0,5.0,7.0,11.0,2.0,0.0,4.0,0.0,23.0,24.2,25.0,27.0,3.0,10.143,1.054,0.161,-4.0,4.0,0.857,0.946,-0.161,PG
Trae Young,ATL,64,57.0,2023-03-04,24-166,ATL,@,MIA,L (-8),1,32:17,2.0,13.0,0.154,0.0,5.0,0.0,4.0,5.0,0.8,1.0,3.0,4.0,10.0,5.0,0.0,5.0,1.0,8.0,7.5,-1.0,26.667,3.018,10.14,1.123,0.158,-18.667,0.982,-0.14,3.877,-0.158,PG
Trae Young,ATL,65,58.0,2023-03-06,24-168,ATL,@,MIA,L (-2),1,33:45,9.0,17.0,0.529,1.0,5.0,0.2,6.0,8.0,0.75,1.0,0.0,1.0,7.0,1.0,0.0,3.0,0.0,25.0,19.5,7.0,26.638,2.983,10.086,1.121,0.155,-1.638,-1.983,-3.086,-0.121,-0.155,PG
Trae Young,ATL,66,59.0,2023-03-08,24-170,ATL,@,WAS,W (+2),1,32:40,11.0,14.0,0.786,3.0,4.0,0.75,3.0,4.0,0.75,1.0,3.0,4.0,10.0,3.0,0.0,5.0,2.0,28.0,28.0,0.0,26.661,3.0,10.085,1.153,0.153,1.339,1.0,-0.085,1.847,-0.153,PG
Trae Young,ATL,67,60.0,2023-03-10,24-172,ATL,@,WAS,W (+7),1,32:51,9.0,19.0,0.474,6.0,10.0,0.6,4.0,4.0,1.0,0.0,2.0,2.0,9.0,2.0,0.0,3.0,2.0,28.0,23.4,4.0,26.683,2.983,10.067,1.167,0.15,1.317,-0.983,-1.067,0.833,-0.15,PG
Trae Young,ATL,68,61.0,2023-03-11,24-173,ATL,,BOS,L (-9),1,33:39,12.0,27.0,0.444,4.0,11.0,0.364,7.0,7.0,1.0,1.0,2.0,3.0,13.0,0.0,0.0,3.0,2.0,35.0,27.5,-10.0,26.82,2.984,10.115,1.148,0.148,8.18,0.016,2.885,-1.148,-0.148,PG
Trae Young,ATL,69,62.0,2023-03-13,24-175,ATL,,MIN,L (-21),1,33:54,15.0,25.0,0.6,1.0,4.0,0.25,10.0,10.0,1.0,3.0,3.0,6.0,7.0,1.0,0.0,4.0,1.0,41.0,34.0,-4.0,27.048,3.032,10.065,1.145,0.145,13.952,2.968,-3.065,-0.145,-0.145,PG
Trae Young,ATL,70,63.0,2023-03-17,24-179,ATL,,GSW,W (+8),1,32:18,8.0,18.0,0.444,3.0,6.0,0.5,6.0,7.0,0.857,1.0,5.0,6.0,12.0,1.0,0.0,4.0,1.0,25.0,22.4,13.0,27.016,3.079,10.095,1.143,0.143,-2.016,2.921,1.905,-0.143,-0.143,PG
Trae Young,ATL,71,64.0,2023-03-19,24-181,ATL,@,SAS,L (-8),1,29:19,4.0,15.0,0.267,1.0,4.0,0.25,0.0,2.0,0.0,2.0,2.0,4.0,6.0,0.0,0.0,5.0,0.0,9.0,0.5,-14.0,26.734,3.094,10.031,1.125,0.141,-17.734,0.906,-4.031,-1.125,-0.141,PG
Trae Young,ATL,72,65.0,2023-03-21,24-183,ATL,,DET,W (+22),1,30:19,7.0,19.0,0.368,3.0,9.0,0.333,13.0,15.0,0.867,2.0,1.0,3.0,12.0,0.0,0.0,3.0,4.0,30.0,24.2,28.0,26.785,3.092,10.062,1.108,0.138,3.215,-0.092,1.938,-1.108,-0.138,PG
Trae Young,ATL,73,66.0,2023-03-22,24-184,ATL,@,MIN,L (-1),1,32:04,6.0,16.0,0.375,3.0,4.0,0.75,14.0,16.0,0.875,0.0,2.0,2.0,8.0,1.0,0.0,6.0,1.0,29.0,20.2,-13.0,26.818,3.076,10.03,1.106,0.136,2.182,-1.076,-2.03,-0.106,-0.136,PG
Trae Young,ATL,74,67.0,2023-03-25,24-187,ATL,,IND,W (+13),1,20:48,6.0,11.0,0.545,0.0,1.0,0.0,2.0,2.0,1.0,1.0,2.0,3.0,5.0,1.0,0.0,3.0,1.0,14.0,11.1,-8.0,26.627,3.075,9.955,1.104,0.134,-12.627,-0.075,-4.955,-0.104,-0.134,PG
Trae Young,ATL,75,68.0,2023-03-26,24-188,ATL,,MEM,L (-4),1,34:55,7.0,14.0,0.5,3.0,5.0,0.6,11.0,12.0,0.917,0.0,2.0,2.0,10.0,0.0,0.0,4.0,1.0,28.0,23.8,-5.0,26.647,3.059,9.956,1.088,0.132,1.353,-1.059,0.044,-1.088,-0.132,PG
Trae Young,ATL,76,69.0,2023-03-28,24-190,ATL,,CLE,W (+2),1,36:14,4.0,15.0,0.267,2.0,3.0,0.667,6.0,9.0,0.667,1.0,0.0,1.0,10.0,1.0,0.0,6.0,0.0,16.0,8.6,-9.0,26.493,3.029,9.957,1.087,0.13,-10.493,-2.029,0.043,-0.087,-0.13,PG
Trae Young,ATL,77,70.0,2023-03-31,24-193,ATL,@,BRK,L (-17),1,32:17,3.0,12.0,0.25,0.0,5.0,0.0,4.0,4.0,1.0,0.0,0.0,0.0,6.0,0.0,0.0,2.0,0.0,10.0,5.0,-33.0,26.257,2.986,9.9,1.071,0.129,-16.257,-2.986,-3.9,-1.071,-0.129,PG
Trae Young,ATL,78,71.0,2023-04-02,24-195,ATL,,DAL,W (+2),1,41:25,8.0,24.0,0.333,0.0,5.0,0.0,8.0,8.0,1.0,0.0,3.0,3.0,12.0,1.0,0.0,2.0,1.0,24.0,18.3,8.0,26.225,2.986,9.93,1.07,0.127,-2.225,0.014,2.07,-0.07,-0.127,PG
Trae Young,ATL,80,72.0,2023-04-05,24-198,ATL,,WAS,W (+18),1,38:32,4.0,10.0,0.4,1.0,4.0,0.25,16.0,18.0,0.889,0.0,2.0,2.0,16.0,0.0,0.0,4.0,2.0,25.0,25.8,13.0,26.208,2.972,10.014,1.056,0.125,-1.208,-0.972,5.986,-1.056,-0.125,PG
Trae Young,ATL,81,73.0,2023-04-07,24-200,ATL,,PHI,L (-5),1,42:42,7.0,14.0,0.5,1.0,6.0,0.167,12.0,14.0,0.857,0.0,3.0,3.0,20.0,4.0,0.0,9.0,0.0,27.0,29.1,10.0,26.219,2.973,10.151,1.096,0.123,0.781,0.027,9.849,2.904,-0.123,PG
De'Andre Hunter,ATL,1,1.0,2022-10-19,24-321,ATL,,HOU,W (+10),1,32:08,10.0,15.0,0.667,1.0,3.0,0.333,1.0,2.0,0.5,1.0,2.0,3.0,1.0,1.0,0.0,0.0,3.0,22.0,16.9,12.0,22.0,3.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,SF
De'Andre Hunter,ATL,2,2.0,2022-10-21,24-323,ATL,,ORL,W (+10),1,32:32,5.0,12.0,0.417,1.0,3.0,0.333,1.0,1.0,1.0,0.0,6.0,6.0,1.0,0.0,0.0,1.0,3.0,12.0,5.9,6.0,17.0,4.5,1.0,0.5,0.0,-5.0,1.5,0.0,-0.5,0.0,SF
De'Andre Hunter,ATL,3,3.0,2022-10-23,24-325,ATL,,CHO,L (-17),1,31:13,4.0,11.0,0.364,1.0,5.0,0.2,1.0,2.0,0.5,2.0,3.0,5.0,4.0,1.0,0.0,1.0,3.0,10.0,7.4,-2.0,14.667,4.667,2.0,0.667,0.0,-4.667,0.333,2.0,0.333,0.0,SF
De'Andre Hunter,ATL,4,4.0,2022-10-26,24-328,ATL,@,DET,W (+5),1,27:04,7.0,10.0,0.7,2.0,3.0,0.667,1.0,3.0,0.333,0.0,3.0,3.0,1.0,0.0,0.0,2.0,6.0,17.0,9.2,3.0,15.25,4.25,1.75,0.5,0.0,1.75,-1.25,-0.75,-0.5,0.0,SF
De'Andre Hunter,ATL,5,5.0,2022-10-28,24-330,ATL,@,DET,W (+24),1,17:32,5.0,10.0,0.5,2.0,5.0,0.4,0.0,0.0,,0.0,2.0,2.0,1.0,0.0,0.0,1.0,4.0,12.0,5.7,8.0,14.6,3.8,1.6,0.4,0.0,-2.6,-1.8,-0.6,-0.4,0.0,SF
De'Andre Hunter,ATL,6,6.0,2022-10-29,24-331,ATL,@,MIL,L (-8),1,31:25,4.0,10.0,0.4,2.0,4.0,0.5,4.0,4.0,1.0,0.0,5.0,5.0,0.0,0.0,0.0,2.0,3.0,14.0,6.9,-5.0,14.5,4.0,1.333,0.333,0.0,-0.5,1.0,-1.333,-0.333,0.0,SF
De'Andre Hunter,ATL,7,7.0,2022-10-31,24-333,ATL,@,TOR,L (-30),1,22:20,4.0,10.0,0.4,3.0,4.0,0.75,0.0,0.0,,0.0,1.0,1.0,1.0,0.0,0.0,1.0,5.0,11.0,3.6,-21.0,14.0,3.571,1.286,0.286,0.0,-3.0,-2.571,-0.286,-0.286,0.0,SF
De'Andre Hunter,ATL,8,8.0,2022-11-02,24-335,ATL,@,NYK,W (+13),1,35:09,9.0,21.0,0.429,2.0,5.0,0.4,1.0,3.0,0.333,1.0,2.0,3.0,1.0,1.0,1.0,0.0,4.0,21.0,11.2,22.0,14.875,3.5,1.25,0.375,0.125,6.125,-0.5,-0.25,0.625,0.875,SF
De'Andre Hunter,ATL,9,9.0,2022-11-05,24-338,ATL,,NOP,W (+3),1,39:19,6.0,13.0,0.462,2.0,6.0,0.333,1.0,2.0,0.5,2.0,4.0,6.0,1.0,0.0,1.0,2.0,4.0,15.0,8.3,12.0,14.889,3.778,1.222,0.333,0.222,0.111,2.222,-0.222,-0.333,0.778,SF
De'Andre Hunter,ATL,10,10.0,2022-11-07,24-340,ATL,,MIL,W (+19),1,23:55,3.0,9.0,0.333,0.0,1.0,0.0,4.0,5.0,0.8,1.0,5.0,6.0,1.0,0.0,0.0,4.0,3.0,10.0,2.2,1.0,14.4,4.0,1.2,0.3,0.2,-4.4,2.0,-0.2,-0.3,-0.2,SF
